1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00
2.999999999999999889e-01 8.110000000000000542e-01 1.320999999999999952e+00 1.832000000000000073e+00 2.342000000000000082e+00 2.853000000000000203e+00 3.362999999999999989e+00 3.874000000000000110e+00 4.384000000000000341e+00 4.894999999999999574e+00 5.405000000000000249e+00 5.916000000000000369e+00 6.426000000000000156e+00 6.937000000000000277e+00 7.447000000000000064e+00 7.958000000000000185e+00 8.467999999999999972e+00 8.978999999999999204e+00 9.489000000000000767e+00 1.000000000000000000e+01 2.999999999999999889e-01 4.889999999999999902e-01 6.780000000000000471e-01 8.669999999999999929e-01 1.056000000000000050e+00 1.243999999999999995e+00 1.433000000000000052e+00 1.622000000000000108e+00 1.810999999999999943e+00 2.000000000000000000e+00
3.285410000000000275e-01 2.842339999999999867e-01 2.859300000000000175e-01 2.863350000000000062e-01 2.863029999999999742e-01 2.817049999999999832e-01 2.821130000000000027e-01 2.822230000000000016e-01 2.819690000000000252e-01 2.815610000000000057e-01 2.785630000000000051e-01 2.781660000000000244e-01 2.776730000000000032e-01 2.772029999999999772e-01 2.767029999999999768e-01 2.746520000000000072e-01 2.742970000000000130e-01 2.739860000000000073e-01 2.736640000000000184e-01 2.721290000000000098e-01 3.285410000000000275e-01 3.002909999999999746e-01 2.908439999999999914e-01 2.860449999999999937e-01 2.829570000000000141e-01 2.910229999999999762e-01 2.878439999999999888e-01 2.853589999999999738e-01 2.833669999999999800e-01 2.817399999999999904e-01
4.117339999999999889e-01 3.684390000000000165e-01 3.704379999999999895e-01 3.708310000000000217e-01 3.707500000000000240e-01 3.662119999999999820e-01 3.665039999999999965e-01 3.664510000000000267e-01 3.659899999999999820e-01 3.653390000000000248e-01 3.621380000000000154e-01 3.614729999999999888e-01 3.607210000000000139e-01 3.600050000000000194e-01 3.592739999999999823e-01 3.570479999999999765e-01 3.564930000000000043e-01 3.559990000000000099e-01 3.555079999999999907e-01 3.538499999999999979e-01 4.117339999999999889e-01 3.834980000000000055e-01 3.746369999999999978e-01 3.702739999999999920e-01 3.674479999999999968e-01 3.753699999999999815e-01 3.723110000000000031e-01 3.698969999999999758e-01 3.679470000000000240e-01 3.663460000000000050e-01
4.949259999999999771e-01 4.526430000000000176e-01 4.549469999999999903e-01 4.553260000000000085e-01 4.551959999999999895e-01 4.507189999999999808e-01 4.508960000000000190e-01 4.506789999999999963e-01 4.500100000000000211e-01 4.491180000000000172e-01 4.457139999999999991e-01 4.447809999999999819e-01 4.437690000000000246e-01 4.428059999999999774e-01 4.418449999999999878e-01 4.394429999999999725e-01 4.386900000000000244e-01 4.380120000000000124e-01 4.373520000000000185e-01 4.355700000000000127e-01 4.949259999999999771e-01 4.667049999999999810e-01 4.584300000000000042e-01 4.545020000000000171e-01 4.519380000000000064e-01 4.597169999999999868e-01 4.567789999999999906e-01 4.544340000000000046e-01 4.525270000000000126e-01 4.509529999999999927e-01
5.781190000000000495e-01 5.368479999999999919e-01 5.394560000000000466e-01 5.398209999999999953e-01 5.396429999999999838e-01 5.352259999999999796e-01 5.352869999999999573e-01 5.349070000000000213e-01 5.340310000000000334e-01 5.328960000000000363e-01 5.292890000000000095e-01 5.280880000000000019e-01 5.268180000000000085e-01 5.256070000000000464e-01 5.244159999999999933e-01 5.218390000000000528e-01 5.208859999999999602e-01 5.200249999999999595e-01 5.191959999999999908e-01 5.172909999999999453e-01 5.781190000000000495e-01 5.499119999999999564e-01 5.422230000000000105e-01 5.387309999999999599e-01 5.364290000000000447e-01 5.440650000000000208e-01 5.412470000000000336e-01 5.389720000000000066e-01 5.371059999999999723e-01 5.355590000000000073e-01
6.613109999999999822e-01 6.210520000000000485e-01 6.239649999999999919e-01 6.243170000000000108e-01 6.240890000000000049e-01 6.197329999999999783e-01 6.196789999999999798e-01 6.191349999999999909e-01 6.180520000000000458e-01 6.166740000000000554e-01 6.128639999999999644e-01 6.113960000000000505e-01 6.098660000000000192e-01 6.084089999999999776e-01 6.069870000000000543e-01 6.042340000000000488e-01 6.030830000000000357e-01 6.020379999999999621e-01 6.010400000000000187e-01 5.990119999999999889e-01 6.613109999999999822e-01 6.331179999999999586e-01 6.260160000000000169e-01 6.229590000000000405e-01 6.209189999999999987e-01 6.284119999999999706e-01 6.257139999999999924e-01 6.235100000000000087e-01 6.216859999999999609e-01 6.201659999999999950e-01
7.445030000000000259e-01 7.052559999999999940e-01 7.084730000000000194e-01 7.088119999999999976e-01 7.085360000000000547e-01 7.042399999999999771e-01 7.040699999999999736e-01 7.033629999999999605e-01 7.020729999999999471e-01 7.004529999999999923e-01 6.964399999999999480e-01 6.947029999999999594e-01 6.929140000000000299e-01 6.912099999999999911e-01 6.895580000000000043e-01 6.866290000000000449e-01 6.852789999999999715e-01 6.840500000000000469e-01 6.828840000000000465e-01 6.807320000000000038e-01 7.445030000000000259e-01 7.163249999999999895e-01 7.098090000000000233e-01 7.071880000000000388e-01 7.054099999999999815e-01 7.127590000000000314e-01 7.101819999999999800e-01 7.080469999999999819e-01 7.062659999999999494e-01 7.047719999999999541e-01
8.039880000000000360e-01 7.894609999999999683e-01 7.929819999999999647e-01 7.933069999999999844e-01 7.929819999999999647e-01 7.887469999999999759e-01 7.884619999999999962e-01 7.875910000000000410e-01 7.860930000000000417e-01 7.842310000000000114e-01 7.800150000000000139e-01 7.780110000000000081e-01 7.759629999999999583e-01 7.740110000000000046e-01 7.721289999999999543e-01 7.690249999999999586e-01 7.674760000000000471e-01 7.660630000000000495e-01 7.647279999999999633e-01 7.624530000000000474e-01 8.039880000000000360e-01 7.995320000000000205e-01 7.936020000000000296e-01 7.914160000000000084e-01 7.899000000000000465e-01 7.971059999999999812e-01 7.946499999999999675e-01 7.925849999999999840e-01 7.908450000000000202e-01 7.893790000000000529e-01
8.344949999999999868e-01 8.513100000000000112e-01 8.542669999999999986e-01 8.540379999999999638e-01 8.535139999999999949e-01 8.552039999999999642e-01 8.538489999999999691e-01 8.520419999999999661e-01 8.498459999999999903e-01 8.473030000000000284e-01 8.457810000000000050e-01 8.429560000000000386e-01 8.402469999999999661e-01 8.376660000000000217e-01 8.352739999999999609e-01 8.338360000000000216e-01 8.317520000000000469e-01 8.298229999999999773e-01 8.280610000000000470e-01 8.270729999999999471e-01 8.344949999999999868e-01 8.375890000000000279e-01 8.454939999999999678e-01 8.511849999999999694e-01 8.547249999999999570e-01 8.514789999999999859e-01 8.534180000000000099e-01 8.547080000000000233e-01 8.556120000000000392e-01 8.562819999999999876e-01
