1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00
2.999999999999999889e-01 8.110000000000000542e-01 1.320999999999999952e+00 1.832000000000000073e+00 2.342000000000000082e+00 2.853000000000000203e+00 3.362999999999999989e+00 3.874000000000000110e+00 4.384000000000000341e+00 4.894999999999999574e+00 5.405000000000000249e+00 5.916000000000000369e+00 6.426000000000000156e+00 6.937000000000000277e+00 7.447000000000000064e+00 7.958000000000000185e+00 8.467999999999999972e+00 8.978999999999999204e+00 9.489000000000000767e+00 1.000000000000000000e+01 2.999999999999999889e-01 4.889999999999999902e-01 6.780000000000000471e-01 8.669999999999999929e-01 1.056000000000000050e+00 1.243999999999999995e+00 1.433000000000000052e+00 1.622000000000000108e+00 1.810999999999999943e+00 2.000000000000000000e+00
3.180390000000000161e-01 2.685799999999999854e-01 2.717800000000000216e-01 2.743289999999999895e-01 2.781449999999999756e-01 2.789420000000000233e-01 2.840639999999999832e-01 2.882080000000000197e-01 2.912830000000000141e-01 1.062799999999999967e+00 2.931030000000000024e-01 2.944579999999999975e-01 2.953839999999999799e-01 2.960550000000000126e-01 2.964809999999999945e-01 1.081409999999999982e+00 2.955920000000000214e-01 2.957799999999999874e-01 2.958810000000000051e-01 2.948180000000000245e-01 3.180390000000000161e-01 2.857660000000000200e-01 2.749469999999999970e-01 2.703840000000000132e-01 2.680299999999999905e-01 2.763479999999999825e-01 2.739889999999999826e-01 2.723599999999999910e-01 2.714110000000000134e-01 2.710910000000000264e-01
4.522610000000000241e-01 4.011919999999999931e-01 4.056569999999999898e-01 4.092489999999999739e-01 4.148780000000000245e-01 4.184050000000000269e-01 4.256900000000000128e-01 4.315649999999999764e-01 4.359439999999999982e-01 4.391889999999999961e-01 4.396660000000000013e-01 4.414370000000000238e-01 4.426260000000000194e-01 4.434429999999999761e-01 4.439359999999999973e-01 4.430149999999999921e-01 4.432220000000000049e-01 4.433409999999999851e-01 4.433610000000000051e-01 4.423750000000000182e-01 4.522610000000000241e-01 4.177359999999999962e-01 4.069690000000000252e-01 4.030790000000000206e-01 4.014179999999999970e-01 4.098379999999999801e-01 4.079929999999999946e-01 4.068370000000000042e-01 4.064289999999999847e-01 4.067729999999999957e-01
5.864829999999999766e-01 5.338030000000000275e-01 5.395349999999999868e-01 5.441700000000000426e-01 5.516109999999999625e-01 5.578689999999999483e-01 5.673150000000000137e-01 5.749220000000000441e-01 5.806040000000000090e-01 5.847860000000000280e-01 5.862279999999999713e-01 5.884150000000000214e-01 5.898689999999999767e-01 5.908299999999999663e-01 5.913910000000000000e-01 5.906860000000000444e-01 5.908520000000000438e-01 5.909020000000000383e-01 5.908419999999999783e-01 5.899309999999999832e-01 5.864829999999999766e-01 5.497060000000000279e-01 5.389909999999999979e-01 5.357739999999999725e-01 5.348070000000000324e-01 5.433280000000000332e-01 5.419969999999999510e-01 5.413149999999999906e-01 5.414470000000000116e-01 5.424539999999999917e-01
7.207050000000000400e-01 6.664139999999999509e-01 6.734120000000000106e-01 6.790899999999999714e-01 6.883449999999999847e-01 6.973329999999999806e-01 7.089410000000000434e-01 7.182790000000000008e-01 7.252640000000000198e-01 7.303830000000000044e-01 7.327909999999999702e-01 7.353939999999999921e-01 7.371109999999999607e-01 7.382170000000000121e-01 7.388449999999999740e-01 7.383579999999999588e-01 7.384819999999999718e-01 7.384629999999999805e-01 7.383229999999999515e-01 7.374880000000000324e-01 7.207050000000000400e-01 6.816769999999999774e-01 6.710129999999999706e-01 6.684700000000000086e-01 6.681949999999999834e-01 6.768180000000000307e-01 6.760000000000000453e-01 6.757919999999999483e-01 6.764649999999999830e-01 6.781359999999999610e-01
7.979880000000000306e-01 7.942639999999999700e-01 8.017159999999999842e-01 8.078729999999999523e-01 8.186980000000000368e-01 8.360910000000000286e-01 8.488630000000000342e-01 8.590790000000000370e-01 8.667770000000000197e-01 8.722830000000000306e-01 8.786490000000000133e-01 8.810120000000000173e-01 8.824959999999999471e-01 8.832689999999999708e-01 8.836019999999999985e-01 8.852870000000000461e-01 8.849559999999999649e-01 8.844600000000000239e-01 8.839160000000000350e-01 8.846749999999999892e-01 7.979880000000000306e-01 7.871270000000000211e-01 7.892230000000000079e-01 7.944210000000000438e-01 7.993890000000000162e-01 7.983259999999999801e-01 8.020659999999999457e-01 8.054459999999999953e-01 8.091319999999999624e-01 8.134829999999999561e-01
8.472269999999999524e-01 8.450590000000000046e-01 8.530579999999999830e-01 8.596169999999999645e-01 8.711130000000000262e-01 8.895499999999999519e-01 9.029120000000000479e-01 9.135210000000000274e-01 9.214710000000000401e-01 9.271300000000000097e-01 9.337370000000000392e-01 9.361329999999999929e-01 9.376250000000000417e-01 9.383869999999999711e-01 9.386999999999999789e-01 9.404559999999999587e-01 9.400859999999999772e-01 9.395459999999999923e-01 9.389600000000000168e-01 9.397550000000000070e-01 8.472269999999999524e-01 8.369170000000000220e-01 8.395289999999999697e-01 8.452229999999999466e-01 8.505920000000000147e-01 8.493730000000000446e-01 8.534100000000000019e-01 8.570449999999999458e-01 8.609949999999999548e-01 8.656420000000000226e-01
8.964659999999999851e-01 8.958549999999999569e-01 9.043999999999999817e-01 9.113620000000000054e-01 9.235269999999999868e-01 9.429370000000000251e-01 9.569609999999999506e-01 9.679640000000000466e-01 9.761659999999999782e-01 9.819759999999999600e-01 9.887270000000000225e-01 9.912530000000000507e-01 9.927540000000000253e-01 9.935049999999999715e-01 9.937979999999999592e-01 9.955380000000000340e-01 9.952149999999999608e-01 9.946329999999999893e-01 9.940050000000000274e-01 9.945749999999999869e-01 8.964659999999999851e-01 8.867070000000000229e-01 8.898350000000000426e-01 8.960249999999999604e-01 9.017950000000000133e-01 9.004199999999999982e-01 9.047530000000000294e-01 9.086429999999999785e-01 9.128579999999999472e-01 9.175720000000000542e-01
9.328549999999999898e-01 9.109949999999999992e-01 9.202209999999999557e-01 9.275830000000000464e-01 9.399980000000000002e-01 9.568900000000000183e-01 9.710800000000000542e-01 9.821440000000000170e-01 9.902779999999999916e-01 9.960449999999999582e-01 1.001209999999999933e+00 1.003759999999999986e+00 1.005349999999999966e+00 1.006229999999999958e+00 1.006620000000000070e+00 1.007439999999999891e+00 1.007200000000000095e+00 1.006780000000000008e+00 1.006289999999999907e+00 1.006359999999999921e+00 9.328549999999999898e-01 9.110150000000000192e-01 9.088979999999999837e-01 9.121219999999999883e-01 9.159589999999999677e-01 9.191099999999999826e-01 9.216790000000000260e-01 9.242070000000000007e-01 9.273479999999999501e-01 9.314299999999999802e-01
