1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00
2.999999999999999889e-01 8.110000000000000542e-01 1.320999999999999952e+00 1.832000000000000073e+00 2.342000000000000082e+00 2.853000000000000203e+00 3.362999999999999989e+00 3.874000000000000110e+00 4.384000000000000341e+00 4.894999999999999574e+00 5.405000000000000249e+00 5.916000000000000369e+00 6.426000000000000156e+00 6.937000000000000277e+00 7.447000000000000064e+00 7.958000000000000185e+00 8.467999999999999972e+00 8.978999999999999204e+00 9.489000000000000767e+00 1.000000000000000000e+01 2.999999999999999889e-01 4.889999999999999902e-01 6.780000000000000471e-01 8.669999999999999929e-01 1.056000000000000050e+00 1.243999999999999995e+00 1.433000000000000052e+00 1.622000000000000108e+00 1.810999999999999943e+00 2.000000000000000000e+00
3.123619999999999730e-01 2.564690000000000025e-01 2.587019999999999875e-01 2.657990000000000075e-01 2.769280000000000075e-01 2.857190000000000007e-01 2.968950000000000200e-01 3.029419999999999891e-01 3.068389999999999729e-01 3.094879999999999853e-01 3.087849999999999762e-01 3.102239999999999998e-01 3.112139999999999906e-01 3.119649999999999923e-01 3.124709999999999988e-01 3.111590000000000189e-01 3.115080000000000071e-01 3.118000000000000216e-01 3.119939999999999936e-01 3.108060000000000267e-01 3.123619999999999730e-01 2.772459999999999924e-01 2.639159999999999839e-01 2.577940000000000231e-01 2.548449999999999882e-01 2.627950000000000008e-01 2.613519999999999732e-01 2.614400000000000057e-01 2.627999999999999781e-01 2.651120000000000143e-01
5.232839999999999714e-01 4.590799999999999881e-01 4.626000000000000112e-01 4.749599999999999933e-01 4.947449999999999903e-01 5.142830000000000457e-01 5.337300000000000377e-01 5.440399999999999681e-01 5.506560000000000343e-01 5.550570000000000226e-01 5.558309999999999640e-01 5.579809999999999492e-01 5.594280000000000364e-01 5.604559999999999542e-01 5.611220000000000097e-01 5.600840000000000263e-01 5.604350000000000165e-01 5.606839999999999602e-01 5.608140000000000347e-01 5.596999999999999753e-01 5.232839999999999714e-01 4.821030000000000038e-01 4.666770000000000085e-01 4.602200000000000180e-01 4.577689999999999815e-01 4.659039999999999848e-01 4.658689999999999776e-01 4.679769999999999763e-01 4.719760000000000066e-01 4.774140000000000050e-01
7.342060000000000253e-01 6.616900000000000004e-01 6.664970000000000061e-01 6.841209999999999791e-01 7.125620000000000287e-01 7.428470000000000351e-01 7.705659999999999732e-01 7.851380000000000026e-01 7.944729999999999848e-01 8.006250000000000311e-01 8.028779999999999806e-01 8.057370000000000365e-01 8.076419999999999710e-01 8.089480000000000004e-01 8.097739999999999938e-01 8.090100000000000069e-01 8.093609999999999971e-01 8.095679999999999543e-01 8.096339999999999648e-01 8.085930000000000062e-01 7.342060000000000253e-01 6.869600000000000151e-01 6.694379999999999775e-01 6.626459999999999573e-01 6.606919999999999460e-01 6.690129999999999688e-01 6.703860000000000374e-01 6.745149999999999757e-01 6.811509999999999510e-01 6.897159999999999958e-01
8.224470000000000391e-01 7.972700000000000342e-01 8.022460000000000147e-01 8.228600000000000358e-01 8.567529999999999868e-01 8.996140000000000247e-01 9.311469999999999470e-01 9.473639999999999839e-01 9.576670000000000460e-01 9.642460000000000475e-01 9.706479999999999553e-01 9.731990000000000363e-01 9.748189999999999911e-01 9.757569999999999855e-01 9.762699999999999712e-01 9.778050000000000352e-01 9.776949999999999807e-01 9.774230000000000418e-01 9.770870000000000388e-01 9.777449999999999752e-01 8.224470000000000391e-01 8.023230000000000084e-01 7.962110000000000021e-01 7.961960000000000148e-01 7.990279999999999605e-01 7.980190000000000339e-01 8.042599999999999749e-01 8.127809999999999757e-01 8.236350000000000060e-01 8.363319999999999643e-01
8.998399999999999732e-01 8.623330000000000162e-01 8.681729999999999725e-01 8.907110000000000305e-01 9.271909999999999874e-01 9.694850000000000412e-01 1.002040000000000042e+00 1.019099999999999895e+00 1.029879999999999907e+00 1.036820000000000075e+00 1.041879999999999917e+00 1.044759999999999911e+00 1.046610000000000040e+00 1.047770000000000090e+00 1.048440000000000039e+00 1.049050000000000038e+00 1.049120000000000053e+00 1.049009999999999998e+00 1.048810000000000020e+00 1.048729999999999940e+00 8.998399999999999732e-01 8.764999999999999458e-01 8.649170000000000469e-01 8.620449999999999502e-01 8.632269999999999666e-01 8.662929999999999797e-01 8.713570000000000482e-01 8.792520000000000335e-01 8.899089999999999501e-01 9.026990000000000292e-01
9.275079999999999991e-01 8.827720000000000011e-01 8.889979999999999549e-01 9.120930000000000426e-01 9.489870000000000250e-01 9.899829999999999464e-01 1.020140000000000047e+00 1.036189999999999944e+00 1.046200000000000019e+00 1.052589999999999915e+00 1.057220000000000049e+00 1.059830000000000050e+00 1.061500000000000110e+00 1.062529999999999974e+00 1.063109999999999999e+00 1.063630000000000075e+00 1.063660000000000050e+00 1.063539999999999930e+00 1.063320000000000043e+00 1.063209999999999988e+00 9.275079999999999991e-01 8.962909999999999489e-01 8.851869999999999461e-01 8.825370000000000159e-01 8.838690000000000158e-01 8.870599999999999596e-01 8.922700000000000076e-01 9.003649999999999709e-01 9.112749999999999462e-01 9.243179999999999730e-01
9.455289999999999528e-01 9.032109999999999861e-01 9.098239999999999661e-01 9.334759999999999724e-01 9.707839999999999803e-01 1.010480000000000045e+00 1.038240000000000052e+00 1.053279999999999994e+00 1.062529999999999974e+00 1.068359999999999976e+00 1.072549999999999892e+00 1.074899999999999967e+00 1.076379999999999892e+00 1.077280000000000015e+00 1.077779999999999960e+00 1.078219999999999956e+00 1.078209999999999891e+00 1.078060000000000018e+00 1.077820000000000000e+00 1.077690000000000037e+00 9.455289999999999528e-01 9.160810000000000342e-01 9.054569999999999563e-01 9.030280000000000529e-01 9.045119999999999827e-01 9.078270000000000506e-01 9.131829999999999670e-01 9.214780000000000193e-01 9.326410000000000533e-01 9.459359999999999991e-01
9.648870000000000502e-01 9.237680000000000335e-01 9.306929999999999925e-01 9.548820000000000086e-01 9.925960000000000338e-01 1.030990000000000073e+00 1.056349999999999900e+00 1.070380000000000109e+00 1.078850000000000087e+00 1.084130000000000038e+00 1.087890000000000024e+00 1.089970000000000105e+00 1.091269999999999962e+00 1.092039999999999900e+00 1.092449999999999921e+00 1.092799999999999994e+00 1.092759999999999954e+00 1.092589999999999950e+00 1.092330000000000023e+00 1.092160000000000020e+00 9.648870000000000502e-01 9.362570000000000059e-01 9.259070000000000356e-01 9.236240000000000006e-01 9.252230000000000176e-01 9.286459999999999715e-01 9.341350000000000486e-01 9.426219999999999599e-01 9.540309999999999624e-01 9.675749999999999629e-01
