1.354870000000000019e+00 1.349460000000000104e+00 1.367280000000000051e+00 1.377890000000000059e+00 1.390009999999999968e+00 1.403489999999999904e+00 1.412940000000000085e+00 1.419980000000000020e+00 1.423559999999999937e+00 1.426230000000000109e+00
1.358430000000000026e+00 1.353339999999999987e+00 1.371450000000000058e+00 1.382139999999999924e+00 1.394290000000000029e+00 1.407690000000000108e+00 1.417019999999999946e+00 1.423910000000000009e+00 1.427389999999999937e+00 1.429959999999999898e+00
1.361539999999999973e+00 1.357189999999999896e+00 1.375569999999999959e+00 1.386390000000000011e+00 1.398570000000000091e+00 1.411899999999999933e+00 1.421089999999999964e+00 1.427850000000000064e+00 1.431219999999999937e+00 1.433689999999999909e+00
1.366160000000000041e+00 1.361210000000000031e+00 1.379760000000000097e+00 1.390660000000000007e+00 1.402859999999999996e+00 1.416109999999999980e+00 1.425179999999999891e+00 1.431789999999999896e+00 1.435049999999999937e+00 1.437429999999999986e+00
1.370370000000000088e+00 1.365169999999999995e+00 1.383879999999999999e+00 1.394910000000000094e+00 1.407119999999999926e+00 1.420299999999999896e+00 1.429240000000000066e+00 1.435710000000000042e+00 1.438860000000000028e+00 1.441140000000000088e+00
1.373850000000000016e+00 1.368579999999999908e+00 1.387499999999999956e+00 1.398630000000000040e+00 1.410860000000000003e+00 1.423939999999999984e+00 1.432730000000000059e+00 1.439049999999999940e+00 1.442099999999999937e+00 1.444280000000000008e+00
1.377329999999999943e+00 1.371990000000000043e+00 1.391119999999999912e+00 1.402360000000000051e+00 1.414600000000000080e+00 1.427570000000000006e+00 1.436229999999999896e+00 1.442399999999999904e+00 1.445330000000000004e+00 1.447419999999999929e+00
1.380810000000000093e+00 1.375410000000000021e+00 1.394740000000000091e+00 1.406079999999999997e+00 1.418330000000000091e+00 1.431210000000000093e+00 1.439720000000000111e+00 1.445740000000000025e+00 1.448569999999999913e+00 1.450560000000000072e+00
1.384290000000000020e+00 1.378819999999999935e+00 1.398349999999999982e+00 1.409810000000000008e+00 1.422069999999999945e+00 1.434849999999999959e+00 1.443219999999999947e+00 1.449079999999999924e+00 1.451799999999999979e+00 1.453689999999999927e+00
1.387769999999999948e+00 1.382230000000000070e+00 1.401969999999999938e+00 1.413529999999999953e+00 1.425810000000000022e+00 1.438490000000000046e+00 1.446709999999999940e+00 1.452420000000000044e+00 1.455039999999999889e+00 1.456830000000000069e+00
1.391250000000000098e+00 1.385639999999999983e+00 1.405589999999999895e+00 1.417249999999999899e+00 1.429550000000000098e+00 1.442110000000000003e+00 1.450199999999999934e+00 1.455750000000000099e+00 1.458259999999999890e+00 1.459950000000000081e+00
1.393979999999999997e+00 1.388449999999999962e+00 1.408660000000000023e+00 1.420420000000000016e+00 1.432730000000000059e+00 1.445170000000000066e+00 1.453100000000000058e+00 1.458490000000000064e+00 1.460890000000000022e+00 1.462490000000000068e+00
1.396439999999999904e+00 1.391270000000000007e+00 1.411710000000000020e+00 1.423589999999999911e+00 1.435910000000000020e+00 1.448229999999999906e+00 1.455999999999999961e+00 1.461230000000000029e+00 1.463529999999999998e+00 1.465030000000000054e+00
1.400279999999999969e+00 1.394249999999999989e+00 1.414819999999999967e+00 1.426800000000000068e+00 1.439109999999999889e+00 1.451300000000000034e+00 1.458919999999999995e+00 1.463980000000000059e+00 1.466169999999999973e+00 1.467570000000000041e+00
1.403759999999999897e+00 1.397189999999999932e+00 1.417899999999999938e+00 1.429980000000000029e+00 1.442280000000000006e+00 1.454350000000000032e+00 1.461799999999999988e+00 1.466720000000000024e+00 1.468790000000000040e+00 1.470099999999999962e+00
1.406679999999999930e+00 1.399780000000000024e+00 1.420649999999999968e+00 1.432830000000000048e+00 1.445130000000000026e+00 1.457049999999999956e+00 1.464339999999999975e+00 1.469100000000000072e+00 1.471070000000000100e+00 1.472290000000000099e+00
1.409599999999999964e+00 1.402360000000000051e+00 1.423389999999999933e+00 1.435680000000000067e+00 1.447969999999999979e+00 1.459759999999999946e+00 1.466879999999999962e+00 1.471470000000000056e+00 1.473340000000000094e+00 1.474469999999999947e+00
1.412519999999999998e+00 1.404949999999999921e+00 1.426139999999999963e+00 1.438530000000000086e+00 1.450809999999999933e+00 1.462460000000000093e+00 1.469419999999999948e+00 1.473850000000000104e+00 1.475619999999999932e+00 1.476660000000000084e+00
1.415440000000000031e+00 1.407529999999999948e+00 1.428889999999999993e+00 1.441380000000000106e+00 1.453659999999999952e+00 1.465160000000000018e+00 1.471959999999999935e+00 1.476229999999999931e+00 1.477889999999999926e+00 1.478839999999999932e+00
1.418360000000000065e+00 1.410120000000000040e+00 1.431640000000000024e+00 1.444239999999999968e+00 1.456499999999999906e+00 1.467870000000000008e+00 1.474490000000000078e+00 1.478609999999999980e+00 1.480159999999999920e+00 1.481030000000000069e+00
1.421280000000000099e+00 1.412700000000000067e+00 1.434390000000000054e+00 1.447079999999999922e+00 1.459340000000000082e+00 1.470560000000000089e+00 1.477020000000000000e+00 1.480969999999999898e+00 1.482429999999999914e+00 1.483190000000000008e+00
1.423589999999999911e+00 1.414889999999999981e+00 1.436779999999999946e+00 1.449580000000000091e+00 1.461829999999999963e+00 1.472890000000000033e+00 1.479190000000000005e+00 1.482979999999999965e+00 1.484329999999999927e+00 1.485020000000000007e+00
1.425720000000000098e+00 1.417089999999999961e+00 1.439159999999999995e+00 1.452080000000000037e+00 1.464310000000000000e+00 1.475230000000000041e+00 1.481349999999999945e+00 1.484990000000000032e+00 1.486240000000000006e+00 1.486839999999999939e+00
1.429089999999999971e+00 1.419450000000000101e+00 1.441610000000000058e+00 1.454609999999999959e+00 1.466820000000000013e+00 1.477570000000000050e+00 1.483519999999999950e+00 1.487000000000000099e+00 1.488150000000000084e+00 1.488669999999999938e+00
1.432150000000000034e+00 1.421790000000000109e+00 1.444029999999999925e+00 1.457119999999999971e+00 1.469300000000000050e+00 1.479899999999999993e+00 1.485679999999999890e+00 1.489000000000000101e+00 1.490050000000000097e+00 1.490490000000000093e+00
1.434739999999999904e+00 1.423869999999999969e+00 1.446220000000000061e+00 1.459400000000000031e+00 1.471559999999999979e+00 1.481989999999999919e+00 1.487600000000000033e+00 1.490760000000000085e+00 1.491719999999999935e+00 1.492089999999999916e+00
1.437319999999999931e+00 1.425959999999999894e+00 1.448420000000000041e+00 1.461689999999999934e+00 1.473810000000000064e+00 1.484080000000000066e+00 1.489509999999999890e+00 1.492529999999999912e+00 1.493400000000000061e+00 1.493679999999999897e+00
1.439899999999999958e+00 1.428039999999999976e+00 1.450609999999999955e+00 1.463969999999999994e+00 1.476069999999999993e+00 1.486169999999999991e+00 1.491430000000000033e+00 1.494299999999999962e+00 1.495069999999999899e+00 1.495279999999999943e+00
1.442479999999999984e+00 1.430120000000000058e+00 1.452800000000000091e+00 1.466259999999999897e+00 1.478329999999999922e+00 1.488269999999999982e+00 1.493349999999999955e+00 1.496070000000000011e+00 1.496750000000000025e+00 1.496879999999999988e+00
1.445070000000000077e+00 1.432199999999999918e+00 1.455000000000000071e+00 1.468550000000000022e+00 1.480580000000000007e+00 1.490359999999999907e+00 1.495270000000000099e+00 1.497829999999999995e+00 1.498420000000000085e+00 1.498480000000000034e+00
1.447650000000000103e+00 1.434279999999999999e+00 1.457189999999999985e+00 1.470820000000000016e+00 1.482830000000000092e+00 1.492429999999999923e+00 1.497179999999999955e+00 1.499589999999999979e+00 1.500080000000000080e+00 1.500059999999999949e+00
