1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.199999999999999956e+00
2.999999999999999889e-01 8.110000000000000542e-01 1.320999999999999952e+00 1.832000000000000073e+00 2.342000000000000082e+00 2.853000000000000203e+00 3.362999999999999989e+00 3.874000000000000110e+00 4.384000000000000341e+00 4.894999999999999574e+00 5.405000000000000249e+00 5.916000000000000369e+00 6.426000000000000156e+00 6.937000000000000277e+00 7.447000000000000064e+00 7.958000000000000185e+00 8.467999999999999972e+00 8.978999999999999204e+00 9.489000000000000767e+00 1.000000000000000000e+01 2.999999999999999889e-01 4.889999999999999902e-01 6.780000000000000471e-01 8.669999999999999929e-01 1.056000000000000050e+00 1.243999999999999995e+00 1.433000000000000052e+00 1.622000000000000108e+00 1.810999999999999943e+00 2.000000000000000000e+00
3.413280000000000203e-01 2.962549999999999906e-01 2.966409999999999880e-01 2.969640000000000057e-01 2.972259999999999902e-01 2.926920000000000077e-01 2.931570000000000009e-01 2.931320000000000037e-01 2.926170000000000160e-01 2.918979999999999908e-01 2.885280000000000067e-01 2.878430000000000155e-01 2.870960000000000178e-01 2.864079999999999959e-01 2.857250000000000068e-01 2.834820000000000118e-01 2.830070000000000086e-01 2.826009999999999911e-01 2.822040000000000104e-01 2.805759999999999921e-01 3.413280000000000203e-01 3.142380000000000173e-01 3.037719999999999865e-01 2.979029999999999734e-01 2.940519999999999801e-01 3.020289999999999919e-01 2.985289999999999888e-01 2.959010000000000251e-01 2.938779999999999726e-01 2.922839999999999883e-01
3.989489999999999981e-01 3.547649999999999970e-01 3.550909999999999900e-01 3.553850000000000064e-01 3.556710000000000149e-01 3.512279999999999847e-01 3.516199999999999881e-01 3.514539999999999886e-01 3.507460000000000022e-01 3.498009999999999731e-01 3.462379999999999902e-01 3.453140000000000098e-01 3.443410000000000082e-01 3.434409999999999963e-01 3.425670000000000104e-01 3.401790000000000092e-01 3.395449999999999857e-01 3.389949999999999908e-01 3.384699999999999931e-01 3.367470000000000185e-01 3.989489999999999981e-01 3.722849999999999770e-01 3.621170000000000222e-01 3.563839999999999786e-01 3.525880000000000125e-01 3.603870000000000129e-01 3.569320000000000270e-01 3.543419999999999903e-01 3.523560000000000025e-01 3.508000000000000007e-01
4.565690000000000026e-01 4.132759999999999767e-01 4.135409999999999919e-01 4.138069999999999804e-01 4.141159999999999841e-01 4.097629999999999884e-01 4.100840000000000041e-01 4.097759999999999736e-01 4.088749999999999885e-01 4.077040000000000108e-01 4.039479999999999738e-01 4.027850000000000041e-01 4.015850000000000253e-01 4.004750000000000254e-01 3.994090000000000140e-01 3.968749999999999778e-01 3.960830000000000184e-01 3.953889999999999905e-01 3.947359999999999758e-01 3.929190000000000182e-01 4.565690000000000026e-01 4.303330000000000211e-01 4.204629999999999757e-01 4.148640000000000105e-01 4.111239999999999895e-01 4.187449999999999783e-01 4.153339999999999810e-01 4.127819999999999823e-01 4.108339999999999770e-01 4.093149999999999844e-01
5.141890000000000072e-01 4.717859999999999832e-01 4.719909999999999939e-01 4.722279999999999811e-01 4.725619999999999821e-01 4.682990000000000208e-01 4.685469999999999913e-01 4.680989999999999873e-01 4.670050000000000034e-01 4.656069999999999931e-01 4.616569999999999840e-01 4.602550000000000252e-01 4.588300000000000156e-01 4.575089999999999990e-01 4.562510000000000177e-01 4.535710000000000020e-01 4.526209999999999956e-01 4.517840000000000189e-01 4.510009999999999852e-01 4.490899999999999892e-01 5.141890000000000072e-01 4.883799999999999808e-01 4.788080000000000114e-01 4.733439999999999870e-01 4.696589999999999931e-01 4.771029999999999993e-01 4.737359999999999904e-01 4.712230000000000030e-01 4.693120000000000069e-01 4.678300000000000236e-01
5.718090000000000117e-01 5.302970000000000184e-01 5.304400000000000226e-01 5.306490000000000373e-01 5.310070000000000068e-01 5.268340000000000245e-01 5.270110000000000072e-01 5.264210000000000278e-01 5.251339999999999897e-01 5.235100000000000309e-01 5.193670000000000231e-01 5.177260000000000195e-01 5.160740000000000327e-01 5.145429999999999726e-01 5.130930000000000213e-01 5.102670000000000261e-01 5.091579999999999995e-01 5.081780000000000186e-01 5.072670000000000234e-01 5.052609999999999602e-01 5.718090000000000117e-01 5.464280000000000248e-01 5.371529999999999916e-01 5.318239999999999634e-01 5.281949999999999701e-01 5.354609999999999648e-01 5.321379999999999999e-01 5.296629999999999949e-01 5.277899999999999814e-01 5.263459999999999805e-01
6.294300000000000450e-01 5.888069999999999693e-01 5.888900000000000245e-01 5.890699999999999825e-01 5.894519999999999760e-01 5.853699999999999459e-01 5.854749999999999677e-01 5.847430000000000128e-01 5.832629999999999759e-01 5.814129999999999576e-01 5.770769999999999511e-01 5.751960000000000406e-01 5.733190000000000230e-01 5.715759999999999730e-01 5.699349999999999694e-01 5.669629999999999947e-01 5.656959999999999766e-01 5.645719999999999628e-01 5.635320000000000329e-01 5.614329999999999599e-01 6.294300000000000450e-01 6.044749999999999845e-01 5.954979999999999718e-01 5.903049999999999686e-01 5.867310000000000025e-01 5.938189999999999857e-01 5.905409999999999826e-01 5.881039999999999601e-01 5.862680000000000113e-01 5.848609999999999642e-01
6.870500000000000496e-01 6.473170000000000313e-01 6.473400000000000265e-01 6.474919999999999565e-01 6.478979999999999739e-01 6.439049999999999496e-01 6.439380000000000104e-01 6.430660000000000265e-01 6.413919999999999622e-01 6.393149999999999666e-01 6.347869999999999902e-01 6.326669999999999794e-01 6.305629999999999846e-01 6.286100000000000021e-01 6.267770000000000286e-01 6.236599999999999921e-01 6.222339999999999538e-01 6.209660000000000180e-01 6.197979999999999601e-01 6.176040000000000418e-01 6.870500000000000496e-01 6.625229999999999730e-01 6.538439999999999808e-01 6.487849999999999451e-01 6.452660000000000062e-01 6.521770000000000067e-01 6.489430000000000476e-01 6.465440000000000076e-01 6.447460000000000413e-01 6.433769999999999767e-01
7.446700000000000541e-01 7.058280000000000109e-01 7.057900000000000285e-01 7.059130000000000127e-01 7.063430000000000542e-01 7.024409999999999821e-01 7.024019999999999708e-01 7.013880000000000114e-01 6.995209999999999484e-01 6.972180000000000044e-01 6.924970000000000292e-01 6.901380000000000292e-01 6.878079999999999750e-01 6.856440000000000312e-01 6.836189999999999767e-01 6.803559999999999608e-01 6.787720000000000420e-01 6.773609999999999909e-01 6.760629999999999695e-01 6.737750000000000128e-01 7.446700000000000541e-01 7.205700000000000438e-01 7.121889999999999610e-01 7.072650000000000325e-01 7.038020000000000387e-01 7.105350000000000277e-01 7.073450000000000015e-01 7.049849999999999728e-01 7.032239999999999602e-01 7.018919999999999604e-01
