-1 	0 	0 	0
-0.98995 	0.420382 	-2.41698e-17 	-1.2697e-16
-0.979899 	0.840764 	-4.83396e-17 	-2.53941e-16
-0.969849 	1.26115 	-7.25094e-17 	-3.80911e-16
-0.959799 	1.68153 	-9.66791e-17 	-5.07882e-16
-0.949749 	2.09235 	-1.21122e-16 	-6.33877e-16
-0.939698 	2.13038 	-1.56211e-16 	-7.21831e-16
-0.929648 	2.1684 	-1.91301e-16 	-8.09784e-16
-0.919598 	2.20643 	-2.2639e-16 	-8.97738e-16
-0.909548 	2.24445 	-2.6148e-16 	-9.85692e-16
-0.899497 	2.28143 	-2.96248e-16 	-1.07115e-15
-0.889447 	2.29838 	-3.24916e-16 	-1.10912e-15
-0.879397 	2.31534 	-3.53585e-16 	-1.1471e-15
-0.869347 	2.33229 	-3.82253e-16 	-1.18507e-15
-0.859296 	2.34925 	-4.10921e-16 	-1.22305e-15
-0.849246 	2.36579 	-4.39791e-16 	-1.25961e-15
-0.839196 	2.37723 	-4.71148e-16 	-1.27883e-15
-0.829146 	2.38867 	-5.02505e-16 	-1.29805e-15
-0.819095 	2.40012 	-5.33862e-16 	-1.31728e-15
-0.809045 	2.41156 	-5.65219e-16 	-1.3365e-15
-0.798995 	2.42272 	-5.98283e-16 	-1.35378e-15
-0.788945 	2.43131 	-6.4671e-16 	-1.35366e-15
-0.778894 	2.43991 	-6.95138e-16 	-1.35353e-15
-0.768844 	2.4485 	-7.43565e-16 	-1.3534e-15
-0.758794 	2.4571 	-7.91993e-16 	-1.35328e-15
-0.748744 	2.46547 	-8.36816e-16 	-1.35375e-15
-0.738693 	2.47227 	-8.56415e-16 	-1.35839e-15
-0.728643 	2.47906 	-8.76013e-16 	-1.36303e-15
-0.718593 	2.48586 	-8.95612e-16 	-1.36766e-15
-0.708543 	2.49266 	-9.1521e-16 	-1.3723e-15
-0.698492 	2.49927 	-9.3283e-16 	-1.37596e-15
-0.688442 	2.50485 	-9.39237e-16 	-1.37407e-15
-0.678392 	2.51042 	-9.45645e-16 	-1.37217e-15
-0.668342 	2.516 	-9.52052e-16 	-1.37028e-15
-0.658291 	2.52158 	-9.58459e-16 	-1.36838e-15
-0.648241 	2.527 	-9.66435e-16 	-1.36563e-15
-0.638191 	2.53168 	-9.81804e-16 	-1.35886e-15
-0.628141 	2.53637 	-9.97174e-16 	-1.35209e-15
-0.61809 	2.54106 	-1.01254e-15 	-1.34531e-15
-0.60804 	2.54575 	-1.02791e-15 	-1.33854e-15
-0.59799 	2.5503 	-1.04468e-15 	-1.33015e-15
-0.58794 	2.55431 	-1.06701e-15 	-1.3153e-15
-0.577889 	2.55832 	-1.08935e-15 	-1.30045e-15
-0.567839 	2.56232 	-1.11169e-15 	-1.2856e-15
-0.557789 	2.56633 	-1.13403e-15 	-1.27075e-15
-0.547739 	2.57022 	-1.15601e-15 	-1.25609e-15
-0.537688 	2.57367 	-1.17679e-15 	-1.2421e-15
-0.527638 	2.57713 	-1.19756e-15 	-1.22812e-15
-0.517588 	2.58059 	-1.21833e-15 	-1.21413e-15
-0.507538 	2.58405 	-1.23911e-15 	-1.20015e-15
-0.497487 	2.5874 	-1.25866e-15 	-1.19019e-15
-0.487437 	2.59039 	-1.27456e-15 	-1.19233e-15
-0.477387 	2.59339 	-1.29046e-15 	-1.19446e-15
-0.467337 	2.59639 	-1.30637e-15 	-1.1966e-15
-0.457286 	2.59939 	-1.32227e-15 	-1.19874e-15
-0.447236 	2.60227 	-1.33394e-15 	-1.19706e-15
-0.437186 	2.60487 	-1.33447e-15 	-1.18531e-15
-0.427136 	2.60746 	-1.33499e-15 	-1.17357e-15
-0.417085 	2.61006 	-1.33552e-15 	-1.16183e-15
-0.407035 	2.61265 	-1.33605e-15 	-1.15009e-15
-0.396985 	2.61514 	-1.33117e-15 	-1.13609e-15
-0.386935 	2.61737 	-1.3137e-15 	-1.11684e-15
-0.376884 	2.6196 	-1.29623e-15 	-1.0976e-15
-0.366834 	2.62184 	-1.27875e-15 	-1.07835e-15
-0.356784 	2.62407 	-1.26128e-15 	-1.0591e-15
-0.346734 	2.62619 	-1.23815e-15 	-1.03717e-15
-0.336683 	2.62809 	-1.20328e-15 	-1.00966e-15
-0.326633 	2.62999 	-1.16841e-15 	-9.82147e-16
-0.316583 	2.63189 	-1.13353e-15 	-9.54636e-16
-0.306533 	2.63379 	-1.09866e-15 	-9.27125e-16
-0.296482 	2.63557 	-1.06242e-15 	-9.10349e-16
-0.286432 	2.63716 	-1.02362e-15 	-9.1351e-16
-0.276382 	2.63874 	-9.84828e-16 	-9.16671e-16
-0.266332 	2.64032 	-9.46033e-16 	-9.19832e-16
-0.256281 	2.64191 	-9.07238e-16 	-9.22993e-16
-0.246231 	2.64338 	-8.83168e-16 	-9.33835e-16
-0.236181 	2.64466 	-8.83641e-16 	-9.57479e-16
-0.226131 	2.64594 	-8.84114e-16 	-9.81123e-16
-0.21608 	2.64722 	-8.84586e-16 	-1.00477e-15
-0.20603 	2.6485 	-8.85059e-16 	-1.02841e-15
-0.19598 	2.64966 	-8.81432e-16 	-1.03986e-15
-0.18593 	2.65065 	-8.71656e-16 	-1.033e-15
-0.175879 	2.65164 	-8.6188e-16 	-1.02615e-15
-0.165829 	2.65263 	-8.52104e-16 	-1.01929e-15
-0.155779 	2.65362 	-8.42327e-16 	-1.01244e-15
-0.145729 	2.65449 	-8.18063e-16 	-1.00355e-15
-0.135678 	2.65519 	-7.74198e-16 	-9.91904e-16
-0.125628 	2.65589 	-7.30332e-16 	-9.80259e-16
-0.115578 	2.65659 	-6.86467e-16 	-9.68614e-16
-0.105528 	2.6573 	-6.42602e-16 	-9.5697e-16
-0.0954774 	2.65787 	-6.10102e-16 	-9.47071e-16
-0.0854271 	2.65829 	-5.91495e-16 	-9.39306e-16
-0.0753769 	2.65871 	-5.72887e-16 	-9.3154e-16
-0.0653266 	2.65913 	-5.54279e-16 	-9.23775e-16
-0.0552764 	2.65955 	-5.35672e-16 	-9.1601e-16
-0.0452261 	2.65984 	-5.32823e-16 	-9.06774e-16
-0.0351759 	2.65998 	-5.47393e-16 	-8.95913e-16
-0.0251256 	2.66012 	-5.61962e-16 	-8.85051e-16
-0.0150754 	2.66026 	-5.76532e-16 	-8.74189e-16
-0.00502513 	2.6604 	-5.91101e-16 	-8.63328e-16
0.00502513 	2.6604 	-6.07008e-16 	-8.50201e-16
0.0150754 	2.66026 	-6.24251e-16 	-8.34808e-16
0.0251256 	2.66012 	-6.41495e-16 	-8.19415e-16
0.0351759 	2.65998 	-6.58738e-16 	-8.04023e-16
0.0452261 	2.65984 	-6.75982e-16 	-7.8863e-16
0.0552764 	2.65955 	-6.81886e-16 	-7.66754e-16
0.0653266 	2.65913 	-6.77531e-16 	-7.39011e-16
0.0753769 	2.65871 	-6.73176e-16 	-7.11269e-16
0.0854271 	2.65829 	-6.68821e-16 	-6.83527e-16
0.0954774 	2.65787 	-6.64466e-16 	-6.55784e-16
0.105528 	2.6573 	-6.45272e-16 	-6.22992e-16
0.115578 	2.65659 	-6.13937e-16 	-5.86069e-16
0.125628 	2.65589 	-5.82602e-16 	-5.49145e-16
0.135678 	2.65519 	-5.51268e-16 	-5.12221e-16
0.145729 	2.65449 	-5.19933e-16 	-4.75297e-16
0.155779 	2.65362 	-4.90388e-16 	-4.42059e-16
0.165829 	2.65263 	-4.62166e-16 	-4.11545e-16
0.175879 	2.65164 	-4.33943e-16 	-3.81031e-16
0.18593 	2.65065 	-4.05721e-16 	-3.50516e-16
0.19598 	2.64966 	-3.77499e-16 	-3.20002e-16
0.20603 	2.6485 	-3.68658e-16 	-2.9785e-16
0.21608 	2.64722 	-3.72738e-16 	-2.81272e-16
0.226131 	2.64594 	-3.76818e-16 	-2.64695e-16
0.236181 	2.64466 	-3.80897e-16 	-2.48117e-16
0.246231 	2.64338 	-3.84977e-16 	-2.3154e-16
0.256281 	2.64191 	-3.92167e-16 	-2.19448e-16
0.266332 	2.64032 	-4.01223e-16 	-2.10048e-16
0.276382 	2.63874 	-4.10278e-16 	-2.00647e-16
0.286432 	2.63716 	-4.19334e-16 	-1.91246e-16
0.296482 	2.63557 	-4.28389e-16 	-1.81846e-16
0.306533 	2.63379 	-4.3263e-16 	-1.7783e-16
0.316583 	2.63189 	-4.34277e-16 	-1.76714e-16
0.326633 	2.62999 	-4.35924e-16 	-1.75598e-16
0.336683 	2.62809 	-4.37571e-16 	-1.74481e-16
0.346734 	2.62619 	-4.39218e-16 	-1.73365e-16
0.356784 	2.62407 	-4.44213e-16 	-1.70976e-16
0.366834 	2.62184 	-4.5082e-16 	-1.67975e-16
0.376884 	2.6196 	-4.57427e-16 	-1.64973e-16
0.386935 	2.61737 	-4.64034e-16 	-1.61971e-16
0.396985 	2.61514 	-4.70641e-16 	-1.5897e-16
0.407035 	2.61265 	-4.65059e-16 	-1.55428e-16
0.417085 	2.61006 	-4.54253e-16 	-1.51655e-16
