0 	4.3029e-15 	0.00484936 	12.4039 	4.1762e-05
0.0100503 	4.34294e-15 	0.0057525 	13.2629 	4.43299e-05
0.0201005 	4.38298e-15 	0.00665565 	14.122 	4.68979e-05
0.0301508 	4.42301e-15 	0.0075588 	14.9811 	4.94658e-05
0.040201 	4.46305e-15 	0.00846195 	15.8401 	5.20338e-05
0.0502513 	4.50413e-15 	0.0093711 	16.7035 	5.46144e-05
0.0603015 	4.58592e-15 	0.0105141 	17.737 	5.76903e-05
0.0703518 	4.66771e-15 	0.0116572 	18.7705 	6.07662e-05
0.080402 	4.7495e-15 	0.0128002 	19.804 	6.38421e-05
0.0904523 	4.83129e-15 	0.0139432 	20.8374 	6.6918e-05
0.100503 	4.91259e-15 	0.0150468 	21.8319 	6.98769e-05
0.110553 	4.98456e-15 	0.0154011 	22.0849 	7.06126e-05
0.120603 	5.05654e-15 	0.0157553 	22.3379 	7.13483e-05
0.130653 	5.12852e-15 	0.0161095 	22.5909 	7.20839e-05
0.140704 	5.2005e-15 	0.0164637 	22.8438 	7.28196e-05
0.150754 	5.27131e-15 	0.016806 	23.0878 	7.35289e-05
0.160804 	5.32771e-15 	0.0170012 	23.2205 	7.39129e-05
0.170854 	5.38411e-15 	0.0171965 	23.3531 	7.42969e-05
0.180905 	5.44052e-15 	0.0173917 	23.4858 	7.46809e-05
0.190955 	5.49692e-15 	0.0175869 	23.6185 	7.50649e-05
0.201005 	5.55168e-15 	0.0177772 	23.7475 	7.54384e-05
0.211055 	5.59162e-15 	0.0179228 	23.8439 	7.57168e-05
0.221106 	5.63156e-15 	0.0180684 	23.9404 	7.59953e-05
0.231156 	5.6715e-15 	0.0182139 	24.0368 	7.62737e-05
0.241206 	5.71144e-15 	0.0183595 	24.1332 	7.65522e-05
0.251256 	5.74968e-15 	0.0185017 	24.2272 	7.68237e-05
0.261307 	5.77598e-15 	0.0186203 	24.3044 	7.70461e-05
0.271357 	5.80228e-15 	0.0187389 	24.3815 	7.72685e-05
0.281407 	5.82859e-15 	0.0188576 	24.4587 	7.7491e-05
0.291457 	5.85489e-15 	0.0189762 	24.5358 	7.77134e-05
0.301508 	5.87974e-15 	0.0190921 	24.6111 	7.79303e-05
0.311558 	5.89638e-15 	0.0191925 	24.6754 	7.81156e-05
0.321608 	5.91301e-15 	0.0192929 	24.7398 	7.8301e-05
0.331658 	5.92965e-15 	0.0193933 	24.8041 	7.84863e-05
0.341709 	5.94629e-15 	0.0194937 	24.8685 	7.86716e-05
0.351759 	5.9608e-15 	0.0195918 	24.9313 	7.88523e-05
0.361809 	5.96528e-15 	0.019679 	24.9865 	7.9011e-05
0.371859 	5.96976e-15 	0.0197661 	25.0417 	7.91698e-05
0.38191 	5.97424e-15 	0.0198533 	25.0969 	7.93286e-05
0.39196 	5.97872e-15 	0.0199405 	25.1521 	7.94874e-05
0.40201 	5.98347e-15 	0.0200256 	25.2059 	7.96422e-05
0.41206 	5.98928e-15 	0.0201028 	25.2542 	7.97811e-05
0.422111 	5.9951e-15 	0.0201799 	25.3026 	7.99199e-05
0.432161 	6.00091e-15 	0.020257 	25.3509 	8.00588e-05
0.442211 	6.00673e-15 	0.0203341 	25.3992 	8.01977e-05
0.452261 	6.0126e-15 	0.0204094 	25.4464 	8.03331e-05
0.462312 	6.01871e-15 	0.0204785 	25.4893 	8.04564e-05
0.472362 	6.02481e-15 	0.0205477 	25.5323 	8.05798e-05
0.482412 	6.03091e-15 	0.0206168 	25.5752 	8.07031e-05
0.492462 	6.03701e-15 	0.020686 	25.6182 	8.08264e-05
0.502513 	6.04235e-15 	0.0207535 	25.6601 	8.09467e-05
0.512563 	6.0454e-15 	0.0208162 	25.6987 	8.10575e-05
0.522613 	6.04845e-15 	0.0208789 	25.7373 	8.11684e-05
0.532663 	6.0515e-15 	0.0209416 	25.776 	8.12792e-05
0.542714 	6.05454e-15 	0.0210043 	25.8146 	8.13901e-05
0.552764 	6.05821e-15 	0.0210655 	25.8523 	8.14981e-05
0.562814 	6.06352e-15 	0.0211229 	25.8873 	8.15987e-05
0.572864 	6.06883e-15 	0.0211802 	25.9224 	8.16992e-05
0.582915 	6.07414e-15 	0.0212375 	25.9575 	8.17998e-05
0.592965 	6.07944e-15 	0.0212948 	25.9926 	8.19004e-05
0.603015 	6.08539e-15 	0.0213508 	26.0267 	8.19983e-05
0.613065 	6.09283e-15 	0.0214035 	26.0588 	8.20903e-05
0.623116 	6.10027e-15 	0.0214563 	26.0909 	8.21822e-05
0.633166 	6.10771e-15 	0.0215091 	26.123 	8.22741e-05
0.643216 	6.11515e-15 	0.0215618 	26.1551 	8.23661e-05
0.653266 	6.12253e-15 	0.0216133 	26.1863 	8.24556e-05
0.663317 	6.12977e-15 	0.0216622 	26.2158 	8.25402e-05
0.673367 	6.13701e-15 	0.021711 	26.2453 	8.26247e-05
0.683417 	6.14425e-15 	0.0217599 	26.2749 	8.27093e-05
0.693467 	6.15149e-15 	0.0218087 	26.3044 	8.27938e-05
0.703518 	6.15515e-15 	0.0218564 	26.3331 	8.28761e-05
0.713568 	6.15216e-15 	0.0219018 	26.3604 	8.29543e-05
0.723618 	6.14916e-15 	0.0219472 	26.3877 	8.30324e-05
0.733668 	6.14617e-15 	0.0219926 	26.415 	8.31106e-05
