-1 	6.11768e-15 	0.0229939 	27.0098 	8.48115e-05
-0.98995 	6.1197e-15 	0.0233093 	25.4155 	0.000292555
-0.979899 	6.12172e-15 	0.0236248 	23.8211 	0.000500298
-0.969849 	6.12375e-15 	0.0239402 	22.2268 	0.000708041
-0.959799 	6.12577e-15 	0.0242556 	20.6324 	0.000915785
-0.949749 	6.12778e-15 	0.0245596 	19.0256 	0.00112666
-0.939698 	6.12931e-15 	0.0244176 	16.934 	0.00145979
-0.929648 	6.13083e-15 	0.0242756 	14.8424 	0.00179291
-0.919598 	6.13236e-15 	0.0241336 	12.7507 	0.00212603
-0.909548 	6.13389e-15 	0.0239916 	10.6591 	0.00245916
-0.899497 	6.13603e-15 	0.0238225 	8.63725 	0.00278823
-0.889447 	6.14977e-15 	0.023138 	7.94117 	0.00304042
-0.879397 	6.16351e-15 	0.0224535 	7.24508 	0.00329261
-0.869347 	6.17724e-15 	0.021769 	6.549 	0.0035448
-0.859296 	6.19098e-15 	0.0210846 	5.85292 	0.00379699
-0.849246 	6.2022e-15 	0.0204238 	5.18626 	0.00404656
-0.839196 	6.18233e-15 	0.0200557 	4.88245 	0.00426377
-0.829146 	6.16246e-15 	0.0196876 	4.57864 	0.00448099
-0.819095 	6.1426e-15 	0.0193194 	4.27484 	0.0046982
-0.809045 	6.12273e-15 	0.0189513 	3.97103 	0.00491541
-0.798995 	6.10438e-15 	0.0185957 	3.68071 	0.0051318
-0.788945 	6.09975e-15 	0.018353 	3.5118 	0.00534079
-0.778894 	6.09511e-15 	0.0181104 	3.34289 	0.00554978
-0.768844 	6.09047e-15 	0.0178677 	3.17398 	0.00575878
-0.758794 	6.08583e-15 	0.017625 	3.00507 	0.00596777
-0.748744 	6.08173e-15 	0.01739 	2.84397 	0.0061754
-0.738693 	6.08134e-15 	0.017209 	2.73758 	0.00637353
-0.728643 	6.08096e-15 	0.017028 	2.63119 	0.00657165
-0.718593 	6.08058e-15 	0.016847 	2.52479 	0.00676978
-0.708543 	6.08019e-15 	0.0166659 	2.4184 	0.00696791
-0.698492 	6.07153e-15 	0.0164903 	2.31709 	0.00716418
-0.688442 	6.01597e-15 	0.0163455 	2.24461 	0.00734994
-0.678392 	5.96041e-15 	0.0162007 	2.17213 	0.0075357
-0.668342 	5.90485e-15 	0.0160559 	2.09965 	0.00772146
-0.658291 	5.84928e-15 	0.015911 	2.02717 	0.00790722
-0.648241 	5.79769e-15 	0.0157703 	1.95825 	0.00809065
-0.638191 	5.76482e-15 	0.0156488 	1.90611 	0.00826306
-0.628141 	5.73194e-15 	0.0155273 	1.85397 	0.00843547
-0.61809 	5.69907e-15 	0.0154058 	1.80183 	0.00860788
-0.60804 	5.66619e-15 	0.0152842 	1.74969 	0.00878029
-0.59799 	5.63228e-15 	0.0151659 	1.70018 	0.0089499
-0.58794 	5.59419e-15 	0.0150604 	1.66114 	0.00910836
-0.577889 	5.55611e-15 	0.0149549 	1.6221 	0.00926682
-0.567839 	5.51802e-15 	0.0148494 	1.58306 	0.00942528
-0.557789 	5.47993e-15 	0.0147438 	1.54402 	0.00958374
-0.547739 	5.43934e-15 	0.0146409 	1.50699 	0.009739
-0.537688 	5.39008e-15 	0.0145471 	1.47686 	0.00988323
-0.527638 	5.34083e-15 	0.0144533 	1.44674 	0.0100275
-0.517588 	5.29158e-15 	0.0143595 	1.41662 	0.0101717
-0.507538 	5.24233e-15 	0.0142657 	1.3865 	0.0103159
-0.497487 	5.19771e-15 	0.0141742 	1.35797 	0.0104566
-0.487437 	5.16696e-15 	0.0140897 	1.33421 	0.0105865
-0.477387 	5.13622e-15 	0.0140052 	1.31045 	0.0107165
-0.467337 	5.10548e-15 	0.0139206 	1.28669 	0.0108464
-0.457286 	5.07474e-15 	0.0138361 	1.26293 	0.0109763
-0.447236 	5.05298e-15 	0.0137538 	1.24047 	0.0111024
-0.437186 	5.05492e-15 	0.0136774 	1.22144 	0.0112182
-0.427136 	5.05686e-15 	0.0136009 	1.20242 	0.0113339
-0.417085 	5.05879e-15 	0.0135245 	1.1834 	0.0114497
-0.407035 	5.06073e-15 	0.0134481 	1.16437 	0.0115654
-0.396985 	5.05948e-15 	0.0133739 	1.14645 	0.011677
-0.386935 	5.05081e-15 	0.0133051 	1.1311 	0.0117787
-0.376884 	5.04213e-15 	0.0132363 	1.11575 	0.0118805
-0.366834 	5.03346e-15 	0.0131676 	1.1004 	0.0119822
-0.356784 	5.02478e-15 	0.0130988 	1.08504 	0.012084
-0.346734 	5.00322e-15 	0.0130325 	1.07065 	0.0121812
-0.336683 	4.95488e-15 	0.0129714 	1.05826 	0.0122692
-0.326633 	4.90654e-15 	0.0129104 	1.04587 	0.0123571
-0.316583 	4.8582e-15 	0.0128493 	1.03348 	0.012445
-0.306533 	4.80986e-15 	0.0127883 	1.02108 	0.0125329
-0.296482 	4.77957e-15 	0.01273 	1.00956 	0.0126161
-0.286432 	4.78279e-15 	0.0126771 	0.999639 	0.0126903
-0.276382 	4.78601e-15 	0.0126241 	0.989721 	0.0127645
-0.266332 	4.78923e-15 	0.0125712 	0.979803 	0.0128388
-0.256281 	4.79245e-15 	0.0125182 	0.969886 	0.012913
-0.246231 	4.79347e-15 	0.0124685 	0.960772 	0.0129822
-0.236181 	4.79081e-15 	0.0124242 	0.952999 	0.0130429
-0.226131 	4.78815e-15 	0.0123798 	0.945225 	0.0131036
-0.21608 	4.78549e-15 	0.0123355 	0.937452 	0.0131643
-0.20603 	4.78283e-15 	0.0122911 	0.929678 	0.0132249
-0.19598 	4.77141e-15 	0.0122505 	0.922672 	0.0132802
-0.18593 	4.74686e-15 	0.0122153 	0.916817 	0.0133274
-0.175879 	4.7223e-15 	0.0121801 	0.910962 	0.0133746
-0.165829 	4.69774e-15 	0.0121449 	0.905107 	0.0134218
-0.155779 	4.67319e-15 	0.0121097 	0.899252 	0.013469
-0.145729 	4.66027e-15 	0.0120787 	0.894148 	0.0135104
-0.135678 	4.66311e-15 	0.0120531 	0.89006 	0.0135441
-0.125628 	4.66594e-15 	0.0120276 	0.885972 	0.0135779
-0.115578 	4.66878e-15 	0.0120021 	0.881884 	0.0136116
-0.105528 	4.67161e-15 	0.0119766 	0.877796 	0.0136453
-0.0954774 	4.66022e-15 	0.0119556 	0.87446 	0.0136729
-0.0854271 	4.63143e-15 	0.0119401 	0.872043 	0.0136932
-0.0753769 	4.60263e-15 	0.0119246 	0.869626 	0.0137134
-0.0653266 	4.57384e-15 	0.0119091 	0.867208 	0.0137336
-0.0552764 	4.54505e-15 	0.0118936 	0.864791 	0.0137539
-0.0452261 	4.51879e-15 	0.011883 	0.863142 	0.0137677
-0.0351759 	4.49532e-15 	0.0118779 	0.862342 	0.0137744
-0.0251256 	4.47185e-15 	0.0118727 	0.861542 	0.0137812
-0.0150754 	4.44839e-15 	0.0118675 	0.860742 	0.0137879
-0.00502513 	4.42492e-15 	0.0118623 	0.859942 	0.0137947
0.00502513 	4.42269e-15 	0.0118623 	0.859942 	0.0137947
0.0150754 	4.44171e-15 	0.0118675 	0.860742 	0.0137879
0.0251256 	4.46072e-15 	0.0118727 	0.861542 	0.0137812
0.0351759 	4.47973e-15 	0.0118779 	0.862342 	0.0137744
0.0452261 	4.49875e-15 	0.011883 	0.863142 	0.0137677
0.0552764 	4.51135e-15 	0.0118936 	0.864791 	0.0137539
0.0653266 	4.51814e-15 	0.0119091 	0.867208 	0.0137336
0.0753769 	4.52494e-15 	0.0119246 	0.869626 	0.0137134
0.0854271 	4.53174e-15 	0.0119401 	0.872043 	0.0136932
0.0954774 	4.53854e-15 	0.0119556 	0.87446 	0.0136729
0.105528 	4.53711e-15 	0.0119766 	0.877796 	0.0136453
0.115578 	4.52894e-15 	0.0120021 	0.881884 	0.0136116
0.125628 	4.52076e-15 	0.0120276 	0.885972 	0.0135779
0.135678 	4.51259e-15 	0.0120531 	0.89006 	0.0135441
0.145729 	4.50442e-15 	0.0120787 	0.894148 	0.0135104
0.155779 	4.46457e-15 	0.0121097 	0.899252 	0.013469
0.165829 	4.40131e-15 	0.0121449 	0.905107 	0.0134218
0.175879 	4.33805e-15 	0.0121801 	0.910962 	0.0133746
0.18593 	4.27478e-15 	0.0122153 	0.916817 	0.0133274
0.19598 	4.21152e-15 	0.0122505 	0.922672 	0.0132802
0.20603 	4.15771e-15 	0.0122911 	0.929678 	0.0132249
0.21608 	4.1102e-15 	0.0123355 	0.937452 	0.0131643
0.226131 	4.06269e-15 	0.0123798 	0.945225 	0.0131036
0.236181 	4.01518e-15 	0.0124242 	0.952999 	0.0130429
0.246231 	3.96767e-15 	0.0124685 	0.960772 	0.0129822
0.256281 	3.95836e-15 	0.0125182 	0.969886 	0.012913
0.266332 	3.97196e-15 	0.0125712 	0.979804 	0.0128388
0.276382 	3.98555e-15 	0.0126241 	0.989721 	0.0127645
0.286432 	3.99915e-15 	0.0126771 	0.999639 	0.0126903
0.296482 	4.01275e-15 	0.01273 	1.00956 	0.012616
0.306533 	4.01717e-15 	0.0127883 	1.02108 	0.0125329
0.316583 	4.01663e-15 	0.0128493 	1.03348 	0.012445
0.326633 	4.01609e-15 	0.0129104 	1.04587 	0.0123571
0.336683 	4.01555e-15 	0.0129714 	1.05826 	0.0122692
0.346734 	4.01502e-15 	0.0130325 	1.07065 	0.0121812
0.356784 	4.02594e-15 	0.0130988 	1.08504 	0.012084
0.366834 	4.04237e-15 	0.0131676 	1.1004 	0.0119822
0.376884 	4.05881e-15 	0.0132363 	1.11575 	0.0118805
0.386935 	4.07524e-15 	0.0133051 	1.1311 	0.0117787
0.396985 	4.09168e-15 	0.0133739 	1.14645 	0.011677
0.407035 	4.11367e-15 	0.0134481 	1.16437 	0.0115654
0.417085 	4.13805e-15 	0.0135245 	1.1834 	0.0114497
0.427136 	4.16242e-15 	0.0136009 	1.20242 	0.0113339
0.437186 	4.18679e-15 	0.0136774 	1.22144 	0.0112182
0.447236 	4.21117e-15 	0.0137538 	1.24047 	0.0111024
0.457286 	4.19182e-15 	0.0138361 	1.26293 	0.0109763
0.467337 	4.15589e-15 	0.0139206 	1.28669 	0.0108464
0.477387 	4.11996e-15 	0.0140052 	1.31045 	0.0107165
0.487437 	4.08403e-15 	0.0140897 	1.33421 	0.0105865
0.497487 	4.0481e-15 	0.0141742 	1.35797 	0.0104566
0.507538 	4.00807e-15 	0.0142657 	1.3865 	0.0103159
0.517588 	3.96667e-15 	0.0143595 	1.41662 	0.0101717
0.527638 	3.92527e-15 	0.0144533 	1.44674 	0.0100275
0.537688 	3.88387e-15 	0.0145471 	1.47686 	0.00988323
0.547739 	3.84247e-15 	0.0146409 	1.50699 	0.009739
0.557789 	3.84143e-15 	0.0147438 	1.54402 	0.00958374
0.567839 	3.8521e-15 	0.0148494 	1.58306 	0.00942528
0.577889 	3.86276e-15 	0.0149549 	1.6221 	0.00926682
0.58794 	3.87343e-15 	0.0150604 	1.66114 	0.00910836
0.59799 	3.8841e-15 	0.0151659 	1.70018 	0.0089499
0.60804 	3.89224e-15 	0.0152842 	1.74969 	0.00878028
0.61809 	3.89974e-15 	0.0154058 	1.80183 	0.00860788
0.628141 	3.90724e-15 	0.0155273 	1.85397 	0.00843547
0.638191 	3.91474e-15 	0.0156488 	1.90611 	0.00826306
0.648241 	3.92224e-15 	0.0157703 	1.95825 	0.00809065
0.658291 	3.93591e-15 	0.015911 	2.02717 	0.00790722
0.668342 	3.95088e-15 	0.0160559 	2.09965 	0.00772146
0.678392 	3.96586e-15 	0.0162007 	2.17213 	0.0075357
0.688442 	3.98083e-15 	0.0163455 	2.24461 	0.00734994
0.698492 	3.9958e-15 	0.0164903 	2.31709 	0.00716418
0.708543 	3.98904e-15 	0.0166659 	2.4184 	0.00696791
0.718593 	3.97844e-15 	0.016847 	2.52479 	0.00676978
0.728643 	3.96783e-15 	0.017028 	2.63119 	0.00657165
